freq_Hz,contrast
2850000000.0,1.51732e-05
2860000000.0,1.59667e-05
2870000000.0,1.35042e-05
2880000000.0,1.53781e-05
2890000000.0,1.64268e-05
2850000000.0,1.62685e-05
2860000000.0,1.58214e-05
2870000000.0,1.21762e-05
2880000000.0,1.62293e-05
2890000000.0,1.63392e-05
2850000000.0,1.62889e-05
2860000000.0,1.63299e-05
2870000000.0,1.34837e-05
2880000000.0,1.58866e-05
2890000000.0,1.5516e-05
